old_url,final_status,final_path,chain,ranked_keywords,top3_keywords,verdict
https://got-moles.com/city/pierce-county/,404,https://project-pf8c6.vercel.app/city/pierce-county,308 https://project-pf8c6.vercel.app/city/pierce-county/ -> /city/pierce-county | 404 https://project-pf8c6.vercel.app/city/pierce-county -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/city/prairie-ridge/,404,https://project-pf8c6.vercel.app/city/prairie-ridge,308 https://project-pf8c6.vercel.app/city/prairie-ridge/ -> /city/prairie-ridge | 404 https://project-pf8c6.vercel.app/city/prairie-ridge -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/city/puyallup/,200,https://project-pf8c6.vercel.app/mole-control-puyallup,308 https://project-pf8c6.vercel.app/city/puyallup/ -> /city/puyallup | 308 https://project-pf8c6.vercel.app/city/puyallup -> /mole-control-puyallup | 200 https://project-pf8c6.vercel.app/mole-control-puyallup,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/ravensdale/,404,https://project-pf8c6.vercel.app/city/ravensdale,308 https://project-pf8c6.vercel.app/city/ravensdale/ -> /city/ravensdale | 404 https://project-pf8c6.vercel.app/city/ravensdale -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/city/redmond/,200,https://project-pf8c6.vercel.app/mole-control-redmond,308 https://project-pf8c6.vercel.app/city/redmond/ -> /city/redmond | 308 https://project-pf8c6.vercel.app/city/redmond -> /mole-control-redmond | 200 https://project-pf8c6.vercel.app/mole-control-redmond,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/renton/,200,https://project-pf8c6.vercel.app/mole-control-renton,308 https://project-pf8c6.vercel.app/city/renton/ -> /city/renton | 308 https://project-pf8c6.vercel.app/city/renton -> /mole-control-renton | 200 https://project-pf8c6.vercel.app/mole-control-renton,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/roy/,404,https://project-pf8c6.vercel.app/city/roy,308 https://project-pf8c6.vercel.app/city/roy/ -> /city/roy | 404 https://project-pf8c6.vercel.app/city/roy -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/city/sammamish/,200,https://project-pf8c6.vercel.app/mole-control-sammamish,308 https://project-pf8c6.vercel.app/city/sammamish/ -> /city/sammamish | 308 https://project-pf8c6.vercel.app/city/sammamish -> /mole-control-sammamish | 200 https://project-pf8c6.vercel.app/mole-control-sammamish,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/seatac/,200,https://project-pf8c6.vercel.app/mole-control-seatac,308 https://project-pf8c6.vercel.app/city/seatac/ -> /city/seatac | 308 https://project-pf8c6.vercel.app/city/seatac -> /mole-control-seatac | 200 https://project-pf8c6.vercel.app/mole-control-seatac,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/seattle/,200,https://project-pf8c6.vercel.app/mole-control-seattle,308 https://project-pf8c6.vercel.app/city/seattle/ -> /city/seattle | 308 https://project-pf8c6.vercel.app/city/seattle -> /mole-control-seattle | 200 https://project-pf8c6.vercel.app/mole-control-seattle,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/shoreline/,200,https://project-pf8c6.vercel.app/mole-control-shoreline,308 https://project-pf8c6.vercel.app/city/shoreline/ -> /city/shoreline | 308 https://project-pf8c6.vercel.app/city/shoreline -> /mole-control-shoreline | 200 https://project-pf8c6.vercel.app/mole-control-shoreline,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/snohomish-county/,404,https://project-pf8c6.vercel.app/city/snohomish-county,308 https://project-pf8c6.vercel.app/city/snohomish-county/ -> /city/snohomish-county | 404 https://project-pf8c6.vercel.app/city/snohomish-county -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/city/snoqualmie/,200,https://project-pf8c6.vercel.app/mole-control-snoqualmie,308 https://project-pf8c6.vercel.app/city/snoqualmie/ -> /city/snoqualmie | 308 https://project-pf8c6.vercel.app/city/snoqualmie -> /mole-control-snoqualmie | 200 https://project-pf8c6.vercel.app/mole-control-snoqualmie,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/south-hill/,200,https://project-pf8c6.vercel.app/mole-control-south-hill,308 https://project-pf8c6.vercel.app/city/south-hill/ -> /city/south-hill | 308 https://project-pf8c6.vercel.app/city/south-hill -> /mole-control-south-hill | 200 https://project-pf8c6.vercel.app/mole-control-south-hill,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/spanaway/,200,https://project-pf8c6.vercel.app/mole-control-spanaway,308 https://project-pf8c6.vercel.app/city/spanaway/ -> /city/spanaway | 308 https://project-pf8c6.vercel.app/city/spanaway -> /mole-control-spanaway | 200 https://project-pf8c6.vercel.app/mole-control-spanaway,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/steilacoom/,200,https://project-pf8c6.vercel.app/mole-control-steilacoom,308 https://project-pf8c6.vercel.app/city/steilacoom/ -> /city/steilacoom | 308 https://project-pf8c6.vercel.app/city/steilacoom -> /mole-control-steilacoom | 200 https://project-pf8c6.vercel.app/mole-control-steilacoom,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/sumner/,200,https://project-pf8c6.vercel.app/mole-control-sumner,308 https://project-pf8c6.vercel.app/city/sumner/ -> /city/sumner | 308 https://project-pf8c6.vercel.app/city/sumner -> /mole-control-sumner | 200 https://project-pf8c6.vercel.app/mole-control-sumner,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/tacoma/,200,https://project-pf8c6.vercel.app/mole-control-tacoma,308 https://project-pf8c6.vercel.app/city/tacoma/ -> /city/tacoma | 308 https://project-pf8c6.vercel.app/city/tacoma -> /mole-control-tacoma | 200 https://project-pf8c6.vercel.app/mole-control-tacoma,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/thurston-county/,404,https://project-pf8c6.vercel.app/city/thurston-county,308 https://project-pf8c6.vercel.app/city/thurston-county/ -> /city/thurston-county | 404 https://project-pf8c6.vercel.app/city/thurston-county -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/city/tukwila/,200,https://project-pf8c6.vercel.app/mole-control-tukwila,308 https://project-pf8c6.vercel.app/city/tukwila/ -> /city/tukwila | 308 https://project-pf8c6.vercel.app/city/tukwila -> /mole-control-tukwila | 200 https://project-pf8c6.vercel.app/mole-control-tukwila,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/tumwater/,200,https://project-pf8c6.vercel.app/mole-control-tumwater,308 https://project-pf8c6.vercel.app/city/tumwater/ -> /city/tumwater | 308 https://project-pf8c6.vercel.app/city/tumwater -> /mole-control-tumwater | 200 https://project-pf8c6.vercel.app/mole-control-tumwater,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/university-place/,200,https://project-pf8c6.vercel.app/mole-control-university-place,308 https://project-pf8c6.vercel.app/city/university-place/ -> /city/university-place | 308 https://project-pf8c6.vercel.app/city/university-place -> /mole-control-university-place | 200 https://project-pf8c6.vercel.app/mole-control-university-place,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/white-center/,404,https://project-pf8c6.vercel.app/city/white-center,308 https://project-pf8c6.vercel.app/city/white-center/ -> /city/white-center | 404 https://project-pf8c6.vercel.app/city/white-center -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/city/woodinville/,200,https://project-pf8c6.vercel.app/mole-control-woodinville,308 https://project-pf8c6.vercel.app/city/woodinville/ -> /city/woodinville | 308 https://project-pf8c6.vercel.app/city/woodinville -> /mole-control-woodinville | 200 https://project-pf8c6.vercel.app/mole-control-woodinville,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/city/yelm/,200,https://project-pf8c6.vercel.app/mole-control-yelm,308 https://project-pf8c6.vercel.app/city/yelm/ -> /city/yelm | 308 https://project-pf8c6.vercel.app/city/yelm -> /mole-control-yelm | 200 https://project-pf8c6.vercel.app/mole-control-yelm,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/clyde-hill-mole-control/,404,https://project-pf8c6.vercel.app/clyde-hill-mole-control,308 https://project-pf8c6.vercel.app/clyde-hill-mole-control/ -> /clyde-hill-mole-control | 404 https://project-pf8c6.vercel.app/clyde-hill-mole-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/clyde-hill/,404,https://project-pf8c6.vercel.app/clyde-hill,308 https://project-pf8c6.vercel.app/clyde-hill/ -> /clyde-hill | 404 https://project-pf8c6.vercel.app/clyde-hill -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/contact-us/,200,https://project-pf8c6.vercel.app/contact,308 https://project-pf8c6.vercel.app/contact-us/ -> /contact-us | 308 https://project-pf8c6.vercel.app/contact-us -> /contact | 200 https://project-pf8c6.vercel.app/contact,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/covington/,200,https://project-pf8c6.vercel.app/mole-control-covington,308 https://project-pf8c6.vercel.app/covington/ -> /covington | 308 https://project-pf8c6.vercel.app/covington -> /mole-control-covington | 200 https://project-pf8c6.vercel.app/mole-control-covington,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/do-moles-live-in-groups/,404,https://project-pf8c6.vercel.app/blog/do-moles-live-in-groups,308 https://project-pf8c6.vercel.app/do-moles-live-in-groups/ -> /do-moles-live-in-groups | 308 https://project-pf8c6.vercel.app/do-moles-live-in-groups -> /blog/do-moles-live-in-groups | 404 https://project-pf8c6.vercel.app/blog/do-moles-live-in-groups -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/dupont/,200,https://project-pf8c6.vercel.app/mole-control-dupont,308 https://project-pf8c6.vercel.app/dupont/ -> /dupont | 308 https://project-pf8c6.vercel.app/dupont -> /mole-control-dupont | 200 https://project-pf8c6.vercel.app/mole-control-dupont,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/duvall-mole-control,200,https://project-pf8c6.vercel.app/mole-control-duvall,308 https://project-pf8c6.vercel.app/duvall-mole-control -> /mole-control-duvall | 200 https://project-pf8c6.vercel.app/mole-control-duvall,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/eatonville/,404,https://project-pf8c6.vercel.app/eatonville,308 https://project-pf8c6.vercel.app/eatonville/ -> /eatonville | 404 https://project-pf8c6.vercel.app/eatonville -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/edgewood/,200,https://project-pf8c6.vercel.app/mole-control-edgewood,308 https://project-pf8c6.vercel.app/edgewood/ -> /edgewood | 308 https://project-pf8c6.vercel.app/edgewood -> /mole-control-edgewood | 200 https://project-pf8c6.vercel.app/mole-control-edgewood,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/edmonds-mole-extermination,404,https://project-pf8c6.vercel.app/edmonds-mole-extermination,404 https://project-pf8c6.vercel.app/edmonds-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/edmonds/,200,https://project-pf8c6.vercel.app/mole-control-edmonds,308 https://project-pf8c6.vercel.app/edmonds/ -> /edmonds | 308 https://project-pf8c6.vercel.app/edmonds -> /mole-control-edmonds | 200 https://project-pf8c6.vercel.app/mole-control-edmonds,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/enumclaw-mole-extermination,404,https://project-pf8c6.vercel.app/enumclaw-mole-extermination,404 https://project-pf8c6.vercel.app/enumclaw-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/exterminators/,404,https://project-pf8c6.vercel.app/exterminators,308 https://project-pf8c6.vercel.app/exterminators/ -> /exterminators | 404 https://project-pf8c6.vercel.app/exterminators -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/fairfax-mole-control/,404,https://project-pf8c6.vercel.app/fairfax-mole-control,308 https://project-pf8c6.vercel.app/fairfax-mole-control/ -> /fairfax-mole-control | 404 https://project-pf8c6.vercel.app/fairfax-mole-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/fairfax/,404,https://project-pf8c6.vercel.app/fairfax,308 https://project-pf8c6.vercel.app/fairfax/ -> /fairfax | 404 https://project-pf8c6.vercel.app/fairfax -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/faq/,200,https://project-pf8c6.vercel.app/faq,308 https://project-pf8c6.vercel.app/faq/ -> /faq | 200 https://project-pf8c6.vercel.app/faq,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/federal-way-mole-exterminator,404,https://project-pf8c6.vercel.app/federal-way-mole-exterminator,404 https://project-pf8c6.vercel.app/federal-way-mole-exterminator -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/fife/,404,https://project-pf8c6.vercel.app/fife,308 https://project-pf8c6.vercel.app/fife/ -> /fife | 404 https://project-pf8c6.vercel.app/fife -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/fircrest-mole-control,200,https://project-pf8c6.vercel.app/mole-control-fircrest,308 https://project-pf8c6.vercel.app/fircrest-mole-control -> /mole-control-fircrest | 200 https://project-pf8c6.vercel.app/mole-control-fircrest,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/gig-harbor-mole-control,200,https://project-pf8c6.vercel.app/mole-control-gig-harbor,308 https://project-pf8c6.vercel.app/gig-harbor-mole-control -> /mole-control-gig-harbor | 200 https://project-pf8c6.vercel.app/mole-control-gig-harbor,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/gig-harbor-mole-exterminator,404,https://project-pf8c6.vercel.app/gig-harbor-mole-exterminator,404 https://project-pf8c6.vercel.app/gig-harbor-mole-exterminator -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/gig-harbor/,200,https://project-pf8c6.vercel.app/mole-control-gig-harbor,308 https://project-pf8c6.vercel.app/gig-harbor/ -> /gig-harbor | 308 https://project-pf8c6.vercel.app/gig-harbor -> /mole-control-gig-harbor | 200 https://project-pf8c6.vercel.app/mole-control-gig-harbor,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/graham-mole-control/,200,https://project-pf8c6.vercel.app/mole-control-graham,308 https://project-pf8c6.vercel.app/graham-mole-control/ -> /graham-mole-control | 308 https://project-pf8c6.vercel.app/graham-mole-control -> /mole-control-graham | 200 https://project-pf8c6.vercel.app/mole-control-graham,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/green-river-mole-control/,404,https://project-pf8c6.vercel.app/green-river-mole-control,308 https://project-pf8c6.vercel.app/green-river-mole-control/ -> /green-river-mole-control | 404 https://project-pf8c6.vercel.app/green-river-mole-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/green-river/,404,https://project-pf8c6.vercel.app/green-river,308 https://project-pf8c6.vercel.app/green-river/ -> /green-river | 404 https://project-pf8c6.vercel.app/green-river -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/how-deep-do-moles-dig/,404,https://project-pf8c6.vercel.app/blog/how-deep-do-moles-dig,308 https://project-pf8c6.vercel.app/how-deep-do-moles-dig/ -> /how-deep-do-moles-dig | 308 https://project-pf8c6.vercel.app/how-deep-do-moles-dig -> /blog/how-deep-do-moles-dig | 404 https://project-pf8c6.vercel.app/blog/how-deep-do-moles-dig -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/how-many-babies-do-moles-have/,404,https://project-pf8c6.vercel.app/blog/how-many-babies-do-moles-have,308 https://project-pf8c6.vercel.app/how-many-babies-do-moles-have/ -> /how-many-babies-do-moles-have | 308 https://project-pf8c6.vercel.app/how-many-babies-do-moles-have -> /blog/how-many-babies-do-moles-have | 404 https://project-pf8c6.vercel.app/blog/how-many-babies-do-moles-have -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/issaquah-mole-exterminator,404,https://project-pf8c6.vercel.app/issaquah-mole-exterminator,404 https://project-pf8c6.vercel.app/issaquah-mole-exterminator -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/kenmore-mole-control,200,https://project-pf8c6.vercel.app/mole-control-kenmore,308 https://project-pf8c6.vercel.app/kenmore-mole-control -> /mole-control-kenmore | 200 https://project-pf8c6.vercel.app/mole-control-kenmore,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/kenmore-mole-extermination/,404,https://project-pf8c6.vercel.app/kenmore-mole-extermination,308 https://project-pf8c6.vercel.app/kenmore-mole-extermination/ -> /kenmore-mole-extermination | 404 https://project-pf8c6.vercel.app/kenmore-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/kent-mole-exterminator,404,https://project-pf8c6.vercel.app/kent-mole-exterminator,404 https://project-pf8c6.vercel.app/kent-mole-exterminator -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/kent/,200,https://project-pf8c6.vercel.app/mole-control-kent,308 https://project-pf8c6.vercel.app/kent/ -> /kent | 308 https://project-pf8c6.vercel.app/kent -> /mole-control-kent | 200 https://project-pf8c6.vercel.app/mole-control-kent,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/kirkland-mole-extermination,404,https://project-pf8c6.vercel.app/kirkland-mole-extermination,404 https://project-pf8c6.vercel.app/kirkland-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/lacey/,200,https://project-pf8c6.vercel.app/mole-control-lacey,308 https://project-pf8c6.vercel.app/lacey/ -> /lacey | 308 https://project-pf8c6.vercel.app/lacey -> /mole-control-lacey | 200 https://project-pf8c6.vercel.app/mole-control-lacey,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/lake-city-mole-control,404,https://project-pf8c6.vercel.app/lake-city-mole-control,404 https://project-pf8c6.vercel.app/lake-city-mole-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/lake-city-mole-control-2,404,https://project-pf8c6.vercel.app/lake-city-mole-control-2,404 https://project-pf8c6.vercel.app/lake-city-mole-control-2 -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/lake-city-mole-extermination/,404,https://project-pf8c6.vercel.app/lake-city-mole-extermination,308 https://project-pf8c6.vercel.app/lake-city-mole-extermination/ -> /lake-city-mole-extermination | 404 https://project-pf8c6.vercel.app/lake-city-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/lake-city/,404,https://project-pf8c6.vercel.app/lake-city,308 https://project-pf8c6.vercel.app/lake-city/ -> /lake-city | 404 https://project-pf8c6.vercel.app/lake-city -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/lake-stevens/,200,https://project-pf8c6.vercel.app/mole-control-lake-stevens,308 https://project-pf8c6.vercel.app/lake-stevens/ -> /lake-stevens | 308 https://project-pf8c6.vercel.app/lake-stevens -> /mole-control-lake-stevens | 200 https://project-pf8c6.vercel.app/mole-control-lake-stevens,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/lake-tapps/,404,https://project-pf8c6.vercel.app/lake-tapps,308 https://project-pf8c6.vercel.app/lake-tapps/ -> /lake-tapps | 404 https://project-pf8c6.vercel.app/lake-tapps -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/lakewood/,200,https://project-pf8c6.vercel.app/mole-control-lakewood,308 https://project-pf8c6.vercel.app/lakewood/ -> /lakewood | 308 https://project-pf8c6.vercel.app/lakewood -> /mole-control-lakewood | 200 https://project-pf8c6.vercel.app/mole-control-lakewood,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/locations/,404,https://project-pf8c6.vercel.app/locations,308 https://project-pf8c6.vercel.app/locations/ -> /locations | 404 https://project-pf8c6.vercel.app/locations -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/lynnwood-mole-control/,200,https://project-pf8c6.vercel.app/mole-control-lynnwood,308 https://project-pf8c6.vercel.app/lynnwood-mole-control/ -> /lynnwood-mole-control | 308 https://project-pf8c6.vercel.app/lynnwood-mole-control -> /mole-control-lynnwood | 200 https://project-pf8c6.vercel.app/mole-control-lynnwood,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/medina/,404,https://project-pf8c6.vercel.app/medina,308 https://project-pf8c6.vercel.app/medina/ -> /medina | 404 https://project-pf8c6.vercel.app/medina -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/mill-creek-mole-extermination,404,https://project-pf8c6.vercel.app/mill-creek-mole-extermination,404 https://project-pf8c6.vercel.app/mill-creek-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/mole-catcher-olympia/,200,https://project-pf8c6.vercel.app/mole-control-olympia,308 https://project-pf8c6.vercel.app/mole-catcher-olympia/ -> /mole-catcher-olympia | 308 https://project-pf8c6.vercel.app/mole-catcher-olympia -> /mole-control-olympia | 200 https://project-pf8c6.vercel.app/mole-control-olympia,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-catcher-seattle/,200,https://project-pf8c6.vercel.app/mole-control-seattle,308 https://project-pf8c6.vercel.app/mole-catcher-seattle/ -> /mole-catcher-seattle | 308 https://project-pf8c6.vercel.app/mole-catcher-seattle -> /mole-control-seattle | 200 https://project-pf8c6.vercel.app/mole-control-seattle,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-catcher/,200,https://project-pf8c6.vercel.app/services/one-time-mole-removal,308 https://project-pf8c6.vercel.app/mole-catcher/ -> /mole-catcher | 308 https://project-pf8c6.vercel.app/mole-catcher -> /services/one-time-mole-removal | 200 https://project-pf8c6.vercel.app/services/one-time-mole-removal,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-black-diamond/,200,https://project-pf8c6.vercel.app/mole-control-black-diamond,308 https://project-pf8c6.vercel.app/mole-control-black-diamond/ -> /mole-control-black-diamond | 200 https://project-pf8c6.vercel.app/mole-control-black-diamond,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-edgewood-2/,404,https://project-pf8c6.vercel.app/mole-control-edgewood-2,308 https://project-pf8c6.vercel.app/mole-control-edgewood-2/ -> /mole-control-edgewood-2 | 404 https://project-pf8c6.vercel.app/mole-control-edgewood-2 -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/mole-control-fairwood/,200,https://project-pf8c6.vercel.app/mole-control-fairwood,308 https://project-pf8c6.vercel.app/mole-control-fairwood/ -> /mole-control-fairwood | 200 https://project-pf8c6.vercel.app/mole-control-fairwood,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-lacey-2/,404,https://project-pf8c6.vercel.app/mole-control-lacey-2,308 https://project-pf8c6.vercel.app/mole-control-lacey-2/ -> /mole-control-lacey-2 | 404 https://project-pf8c6.vercel.app/mole-control-lacey-2 -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/mole-control-lakewood/,200,https://project-pf8c6.vercel.app/mole-control-lakewood,308 https://project-pf8c6.vercel.app/mole-control-lakewood/ -> /mole-control-lakewood | 200 https://project-pf8c6.vercel.app/mole-control-lakewood,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-seatac/,200,https://project-pf8c6.vercel.app/mole-control-seatac,308 https://project-pf8c6.vercel.app/mole-control-seatac/ -> /mole-control-seatac | 200 https://project-pf8c6.vercel.app/mole-control-seatac,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-shoreline/,200,https://project-pf8c6.vercel.app/mole-control-shoreline,308 https://project-pf8c6.vercel.app/mole-control-shoreline/ -> /mole-control-shoreline | 200 https://project-pf8c6.vercel.app/mole-control-shoreline,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-snoqualmie/,200,https://project-pf8c6.vercel.app/mole-control-snoqualmie,308 https://project-pf8c6.vercel.app/mole-control-snoqualmie/ -> /mole-control-snoqualmie | 200 https://project-pf8c6.vercel.app/mole-control-snoqualmie,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-spanaway-2/,404,https://project-pf8c6.vercel.app/mole-control-spanaway-2,308 https://project-pf8c6.vercel.app/mole-control-spanaway-2/ -> /mole-control-spanaway-2 | 404 https://project-pf8c6.vercel.app/mole-control-spanaway-2 -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/mole-control-spanaway/,200,https://project-pf8c6.vercel.app/mole-control-spanaway,308 https://project-pf8c6.vercel.app/mole-control-spanaway/ -> /mole-control-spanaway | 200 https://project-pf8c6.vercel.app/mole-control-spanaway,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-steilacoom/,200,https://project-pf8c6.vercel.app/mole-control-steilacoom,308 https://project-pf8c6.vercel.app/mole-control-steilacoom/ -> /mole-control-steilacoom | 200 https://project-pf8c6.vercel.app/mole-control-steilacoom,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-sumner/,200,https://project-pf8c6.vercel.app/mole-control-sumner,308 https://project-pf8c6.vercel.app/mole-control-sumner/ -> /mole-control-sumner | 200 https://project-pf8c6.vercel.app/mole-control-sumner,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-tumwater/,200,https://project-pf8c6.vercel.app/mole-control-tumwater,308 https://project-pf8c6.vercel.app/mole-control-tumwater/ -> /mole-control-tumwater | 200 https://project-pf8c6.vercel.app/mole-control-tumwater,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-control-university-place/,200,https://project-pf8c6.vercel.app/mole-control-university-place,308 https://project-pf8c6.vercel.app/mole-control-university-place/ -> /mole-control-university-place | 200 https://project-pf8c6.vercel.app/mole-control-university-place,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-exterminator-olympia,200,https://project-pf8c6.vercel.app/mole-control-olympia,308 https://project-pf8c6.vercel.app/mole-exterminator-olympia -> /mole-control-olympia | 200 https://project-pf8c6.vercel.app/mole-control-olympia,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-exterminator/,200,https://project-pf8c6.vercel.app/services/one-time-mole-removal,308 https://project-pf8c6.vercel.app/mole-exterminator/ -> /mole-exterminator | 308 https://project-pf8c6.vercel.app/mole-exterminator -> /services/one-time-mole-removal | 200 https://project-pf8c6.vercel.app/services/one-time-mole-removal,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-removal-kirkland,200,https://project-pf8c6.vercel.app/mole-control-kirkland,308 https://project-pf8c6.vercel.app/mole-removal-kirkland -> /mole-control-kirkland | 200 https://project-pf8c6.vercel.app/mole-control-kirkland,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-removal/,200,https://project-pf8c6.vercel.app/services/one-time-mole-removal,308 https://project-pf8c6.vercel.app/mole-removal/ -> /mole-removal | 308 https://project-pf8c6.vercel.app/mole-removal -> /services/one-time-mole-removal | 200 https://project-pf8c6.vercel.app/services/one-time-mole-removal,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-repellant-enumclaw/,200,https://project-pf8c6.vercel.app/mole-control-enumclaw,308 https://project-pf8c6.vercel.app/mole-repellant-enumclaw/ -> /mole-repellant-enumclaw | 308 https://project-pf8c6.vercel.app/mole-repellant-enumclaw -> /mole-control-enumclaw | 200 https://project-pf8c6.vercel.app/mole-control-enumclaw,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-repellant-olympia/,200,https://project-pf8c6.vercel.app/mole-control-olympia,308 https://project-pf8c6.vercel.app/mole-repellant-olympia/ -> /mole-repellant-olympia | 308 https://project-pf8c6.vercel.app/mole-repellant-olympia -> /mole-control-olympia | 200 https://project-pf8c6.vercel.app/mole-control-olympia,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-repellant-orting/,200,https://project-pf8c6.vercel.app/mole-control-orting,308 https://project-pf8c6.vercel.app/mole-repellant-orting/ -> /mole-repellant-orting | 308 https://project-pf8c6.vercel.app/mole-repellant-orting -> /mole-control-orting | 200 https://project-pf8c6.vercel.app/mole-control-orting,0,0,SAME URL (identical pattern on new site)
